Melt temperature,Mold temperature,time_to_fill,ZDx - Plasticizing time,ZUx - Cycle time,SKx - Closing force,SKs - Clamping force peak value,Ms - Torque peak value current cycle,Mm - Torque mean value current cycle,APSs - Specific back pressure peak value,APVs - Specific injection pressure peak value,CPn - Screw position at the end of hold pressure,SVo - Shot volume,quality
103.99598,81.9958,6.8752027,4.4159756,74.738396,908.1561,936.16815,122.788155,106.60174,146.32167,924.5608,8.516251,18.675972,1
104.12307,81.13779,6.9252663,3.0557241,74.75714,880.5885,900.41895,127.49693,105.01238,144.36653,928.4906,8.7862,18.935698,1
104.042206,80.80152,7.075403,3.9384406,74.739624,915.99915,917.60913,122.213745,104.24496,145.7406,929.94666,8.248837,18.930447,2
104.476265,80.80186,8.035089,3.141257,74.6458,882.7063,900.758,133.9069,103.85174,143.65506,926.10095,9.032552,18.660421,1
106.33593,90.91124,7.1179585,1.688907,74.88556,877.64044,997.00226,129.18211,101.06295,147.32004,925.32104,6.933744,18.900537,2
105.18377,88.036736,7.107314,3.6857882,74.67663,883.31995,989.1418,135.95377,104.820015,145.41833,927.82556,8.887957,18.8223,1
105.99493,90.580086,8.872362,3.6272457,75.022194,919.40967,918.3545,124.4183,102.323616,143.77411,939.59033,8.728311,18.95352,2
105.75469,90.4933,6.671129,2.776517,75.134224,878.8779,906.9915,111.744125,105.77184,146.44724,928.1659,8.688377,18.845415,2
104.71396,82.914116,6.980107,3.0680974,74.7548,919.3236,912.5087,116.487465,103.012245,144.39912,948.46497,8.388492,18.874985,2
104.24083,84.20817,6.826087,3.0256934,75.16093,878.4453,914.2074,122.633804,105.17473,146.68082,921.16205,8.657545,18.800653,2
105.70249,83.77256,6.9714117,2.5416782,74.78918,907.399,907.2458,118.49233,103.08792,144.84499,925.67633,8.981642,18.420406,1
105.38247,82.00019,6.965133,3.0444949,75.09005,916.5691,914.31274,122.868126,104.187515,146.58194,921.84143,8.862531,18.907028,2
104.74969,83.93336,6.986234,2.8647432,75.49572,902.12036,921.748,123.144905,103.86268,147.19666,916.77966,8.841881,18.819279,2
104.53259,83.35989,6.821911,2.836109,75.1592,899.0939,925.40106,118.71407,106.639946,147.00375,914.99255,8.3554535,18.734715,2
104.09828,82.7641,6.900206,3.0432363,74.73971,911.97766,954.6178,116.36222,104.99055,144.70253,922.828,8.742506,18.630608,1
104.14144,81.10566,6.820358,3.8888826,74.845535,915.8825,917.13245,113.66787,107.37725,146.05028,920.6318,8.939738,18.658936,2
106.17957,90.732414,6.801448,2.9856346,75.012856,879.1446,904.2449,110.73987,104.82016,145.76915,931.1598,8.899164,18.724758,2
104.46437,82.99339,7.1399803,3.7471526,74.733925,919.40967,948.89233,113.15871,103.65889,143.55052,930.87085,8.201968,18.844444,1
104.08062,81.91005,6.9911246,3.441077,74.70639,917.1001,913.00757,112.89882,103.78641,143.86017,933.6257,8.305006,18.737555,1
104.07747,81.36301,6.8825393,4.210057,74.63178,881.1304,926.1386,123.74734,105.777054,145.1735,935.2837,8.252921,18.93209,2
104.1098,84.25428,6.886717,4.2675924,74.72801,909.21954,966.8051,124.47548,106.22391,146.43079,924.5919,8.778675,18.618824,1
103.96328,82.432915,6.83457,3.8352923,74.73333,878.5482,937.73376,123.027435,106.9582,144.28488,922.2109,8.734029,18.783503,1
104.10645,82.001595,6.8714385,3.2266033,74.87671,885.271,909.45465,133.10628,104.695854,146.13644,920.393,8.615186,18.967752,2
104.5716,84.179276,6.7849784,3.2595646,74.68379,876.8382,957.65094,132.85124,104.49091,144.3164,923.2661,8.948827,18.647625,1
104.1051,83.70412,6.9800076,4.471032,74.69262,914.3944,961.3286,120.18496,107.27053,146.76514,926.18286,8.650729,18.757252,1
104.07969,81.622185,6.9369516,3.5735974,74.79452,918.3896,914.99615,112.06871,106.44572,144.7763,921.2489,8.956907,18.776909,2
104.235825,83.98343,7.1097836,3.7510214,74.68166,918.8858,972.1049,116.13972,104.066895,145.25671,924.604,8.569721,18.546177,1
104.81051,86.42849,7.1604357,2.695058,74.874886,875.1369,979.73706,124.01718,102.79572,146.6905,926.4154,8.607414,18.816912,2
104.0217,81.46226,6.8364596,3.3664615,74.75444,876.56866,921.0768,121.61394,106.82524,144.41182,921.92285,8.726668,18.690207,2
104.065605,80.550156,6.8571653,4.1817837,74.66338,893.78265,913.7241,118.1871,105.19639,145.44875,939.01685,7.9197183,18.942545,2
104.31552,84.044,7.0949025,2.887953,74.76418,877.9014,961.8156,123.18368,103.996086,145.02034,924.3314,8.69215,18.651676,1
104.264565,82.0922,6.8304124,3.369274,74.91935,895.9131,910.7574,125.79774,104.044,146.06604,938.53735,8.248712,18.972523,2
104.05518,80.97027,6.9068704,2.8891823,74.70739,878.31757,896.22156,127.36142,104.79182,143.4385,929.0209,9.143757,18.852797,1
104.50587,81.81453,7.0562816,2.938158,74.71244,887.42114,908.7957,125.08818,104.23164,143.36043,945.7728,8.568926,18.760963,2
103.999176,80.48981,6.906337,3.752801,74.71276,882.4579,899.82916,123.45414,104.51147,145.15392,929.79065,8.404863,18.949827,1
105.5302,84.81174,7.1503606,4.345533,74.71564,883.98895,917.02374,141.53606,105.57665,146.31604,931.6082,9.128016,18.761938,1
104.00936,80.79491,6.8545866,4.0926185,74.81896,908.15405,906.0957,117.926506,105.4688,146.47557,924.50244,8.43966,18.941809,2
104.46047,82.401596,7.0327744,3.1738992,74.76149,919.4029,910.97363,118.39784,103.955154,144.9305,929.0698,9.000539,18.751892,2
106.30169,89.51771,7.4330153,3.1159134,74.93101,919.4098,914.3841,122.93475,100.414925,143.49452,921.8483,9.140635,18.907377,1
107.065056,91.21489,7.2887683,2.6961048,74.980316,883.7551,903.2662,116.45189,103.88115,145.89507,927.01526,8.86329,18.644167,1
106.12784,91.321655,7.1369596,3.00439,74.95084,908.54895,900.1505,116.28929,102.71741,145.6763,926.38495,8.693763,18.730679,2
105.55824,89.30482,6.774068,2.9255948,75.22896,884.494,907.50977,113.31743,104.001625,146.73932,926.60034,8.386577,18.728914,2
104.57134,81.516304,9.642471,3.2471936,74.661,896.2777,909.547,134.17587,104.58798,144.69083,931.5172,8.954712,18.727663,1
104.09064,82.1349,7.0390744,3.6134665,74.72888,919.4005,924.55945,110.650085,104.07458,143.73561,932.43915,8.651023,18.739458,1
104.170135,82.732155,7.0009823,3.4796138,74.685005,898.18494,952.8784,119.16327,104.582695,144.0421,924.74756,8.553737,18.62946,1
107.76924,91.79067,7.725049,2.8212118,75.187355,890.178,909.3378,118.98481,105.02998,146.56271,925.66174,8.669649,18.803253,2
104.77558,87.2954,6.9046288,2.926787,74.82739,879.45715,913.32043,120.47325,104.54369,145.7553,932.63617,8.570655,18.782494,2
105.35411,82.28132,6.9297104,3.1325772,74.92325,904.0137,903.03485,116.10649,106.46926,145.48502,923.89215,8.942626,18.826366,2
106.69619,80.75564,7.015511,2.600065,74.83725,881.0603,907.9514,116.47441,104.55697,144.45421,927.40814,9.015317,18.825432,1
103.86973,82.850105,7.0474687,3.4351485,74.73393,919.282,912.0343,119.30365,103.62097,144.82635,926.9227,8.776791,18.555716,1
104.55255,87.03815,6.903021,3.8817852,74.77677,882.3847,983.2433,130.68983,105.07743,146.1926,925.7948,8.785045,18.708454,1
104.22293,83.39034,6.881411,4.0409417,74.7223,906.79095,941.01544,130.62589,106.30314,145.52,922.90027,8.859075,18.472336,1
107.67261,91.099045,6.9111314,2.7660885,75.02702,894.09344,903.32355,123.27333,103.88641,144.94382,928.96655,9.236636,18.824245,1
105.79641,90.08651,7.275834,3.9683526,74.66727,884.6237,997.7828,140.67767,104.20921,146.17648,929.41724,8.941316,18.885502,1
104.18532,81.84804,6.930509,3.441187,75.24351,883.182,915.82825,119.71457,104.795135,146.88698,921.9313,8.403292,18.74932,2
104.04973,80.83032,6.9932303,4.126555,74.648315,885.8257,957.3652,118.41199,105.75861,144.36665,925.01025,8.520692,18.570187,2
104.18846,84.165405,6.8667274,3.1570122,74.823944,918.2955,903.9391,115.71916,102.94249,145.00848,925.1526,8.889486,18.85126,2
104.043175,80.90442,6.957108,3.350548,74.71933,881.3054,902.296,127.64801,106.00013,143.97223,921.878,8.791555,18.755861,1
106.92791,91.71079,7.9562836,3.5167928,75.06165,919.34186,902.0891,121.670204,101.414505,144.84737,922.5702,9.098062,18.816818,2
104.281586,81.86105,7.042659,3.394277,74.76185,919.40814,928.41315,116.59439,102.08117,145.17566,926.51025,8.797746,18.800602,2
104.00176,81.85122,6.9117475,3.5196877,74.7564,876.9633,918.2837,125.10775,106.32205,144.8774,926.9767,8.492753,18.824802,2
104.26083,80.71932,8.661289,2.827487,74.71823,878.3354,898.0521,133.41063,104.27185,145.11104,924.5509,9.138302,18.563496,1
104.02308,80.49705,6.9081216,3.5588233,74.699196,882.32,900.3033,129.0463,103.28882,145.20605,927.6461,8.490163,18.959679,1
103.97306,81.28609,6.995684,3.3921955,74.77021,915.4265,915.6342,118.08663,105.705826,144.27849,922.0337,8.668533,18.641602,2
106.51967,88.84521,7.11324,3.0550797,74.82175,919.1485,900.1764,134.16132,101.243225,143.86737,925.8579,8.985679,18.757206,1
107.73267,91.51566,6.995754,1.9723922,75.12163,882.8191,922.215,111.72898,104.52262,146.75299,927.05365,8.050136,18.657253,1
104.75574,88.19223,6.923159,2.978274,74.824455,919.3742,899.07495,110.90517,101.226746,144.52336,926.4523,8.95411,18.740808,1
104.15468,81.334236,6.887885,3.524381,74.8024,914.3498,905.48584,115.19281,106.75935,145.13408,924.4148,8.987413,18.769321,1
104.07516,81.76441,7.005307,3.2447357,74.74018,919.3974,918.79895,110.823296,103.193344,144.44958,925.7545,8.782754,18.663836,2
104.19856,81.36136,6.8463798,3.9537828,74.68194,884.7306,899.7124,135.5508,102.22471,146.10754,929.09265,8.64971,18.97651,1
104.199554,81.1197,6.914358,4.248816,74.619,880.6126,900.89215,133.89493,103.68013,146.24316,931.7664,8.428607,18.859467,1
107.509384,88.625114,7.0319133,2.2689586,75.14194,882.01355,933.2816,112.90698,103.880226,146.77946,927.281,8.437802,18.756222,2
105.909485,87.20089,11.387509,3.4243553,74.87439,900.8125,927.3263,122.56922,103.53743,143.7284,933.4457,8.46286,18.93959,1
104.436554,84.75303,7.0427337,3.2199557,75.00448,879.85754,904.7743,121.55273,104.389084,145.76654,926.78906,8.669758,18.92669,2
104.1783,84.76552,6.894933,3.0753927,74.798256,916.5824,903.18195,115.293205,102.28722,144.09239,924.2096,8.75361,18.74745,1
107.55631,81.955315,7.1474977,2.7555308,74.79249,891.1979,907.9127,130.2882,101.38452,143.94798,933.0967,9.271023,18.830784,1
104.07217,81.93759,6.9130173,3.2934837,74.84868,884.91895,909.90497,129.03403,103.86035,146.2919,923.04456,8.263798,18.966742,2
104.36242,83.04585,6.8433323,2.8195336,75.123924,881.5549,909.8863,118.28573,105.873146,146.8306,919.40936,8.5067215,18.652298,2
105.7108,90.32747,6.9919686,3.2403388,74.97368,919.364,899.3537,119.84229,102.54597,145.4507,924.7095,8.81758,18.756622,2
104.63155,81.327126,6.8165455,2.9872532,74.88069,917.7459,904.78516,117.3935,106.108894,145.94211,921.9464,8.892611,18.693321,2
103.91055,81.59269,6.936646,3.5042021,74.81117,882.205,914.7539,119.58746,104.03062,145.28343,928.6892,8.425842,18.820354,2
103.906204,80.11671,6.9736238,4.3362412,74.711586,917.70215,947.35925,112.3573,106.392166,145.95914,924.9823,8.484378,18.705284,2
104.91738,87.22614,7.366775,4.1017513,74.682434,919.1248,993.0614,126.76308,103.94882,145.95673,926.4363,8.59007,18.781662,1
105.3237,87.68229,8.752637,3.15121,74.84311,887.63525,912.7966,118.87731,103.22171,143.82695,954.21936,8.926998,18.974915,2
103.99304,82.00447,6.980651,3.115219,74.72955,911.66296,931.14136,120.10404,105.08572,144.3769,923.916,8.787609,18.666685,1
104.626236,86.225655,6.9680033,3.7643602,74.729416,880.6228,955.03894,136.54784,105.050705,145.32477,925.2695,8.999555,18.60695,1
104.60768,83.04131,7.2282796,3.2545388,74.95635,891.9329,982.2882,117.37196,101.90883,146.89723,925.0657,8.351095,18.720215,2
103.848045,82.722534,6.862613,3.9827354,74.72641,918.8722,936.5975,113.44167,105.48024,145.73341,926.27545,8.821741,18.48346,1
104.1517,80.876,6.909245,3.4912984,74.785355,877.6885,922.39087,117.2567,106.94089,144.938,924.2988,8.630418,18.636604,1
105.46113,86.57638,6.836087,3.256499,75.11809,919.40344,903.5183,116.683945,102.90463,146.23868,921.78,9.008636,18.860485,2
104.65934,87.81424,6.9667444,2.8570378,74.79249,918.80365,896.7009,114.83073,103.03848,144.4474,926.0985,8.845514,18.673105,1
104.690956,81.46531,7.627751,3.370376,74.67221,877.9524,897.6336,141.81548,104.010056,144.6733,926.28906,9.284755,18.72458,1
104.16192,81.786644,6.962447,3.2120273,74.81695,884.2987,905.9857,132.17218,103.18302,145.71544,938.0876,8.787903,18.973976,2
106.48666,91.521576,6.9027925,3.931841,75.473656,919.39606,906.6638,134.20123,100.805374,145.19695,921.5293,9.244862,18.91995,2
104.851654,88.355515,7.0301676,3.7843935,74.75317,883.71533,987.73676,137.47217,104.64875,146.21219,927.4931,8.81781,18.753647,1
104.125725,82.67862,6.9754777,4.0576034,74.66518,891.2218,939.5703,126.877266,106.034,144.79428,924.01416,8.869896,18.527973,1
105.37222,80.27858,6.7897644,4.1908193,74.838196,880.9527,912.8021,116.43367,106.485344,146.49168,926.48206,8.70186,18.777,2
103.92864,81.52482,6.981325,4.2026854,74.82885,916.0226,946.1285,108.77053,103.67875,144.88417,925.3937,8.5100765,18.525078,1
104.24008,81.69827,6.8249145,3.2088196,74.76517,918.4404,911.82684,117.53556,103.563934,144.83337,928.59155,8.814879,18.75828,2
106.22035,81.08759,6.9384756,3.9924343,74.67986,878.6052,902.2031,120.91097,104.33384,146.20496,934.09717,9.110633,18.755028,1
104.07494,81.06174,6.8825593,3.723655,74.86063,901.6452,908.8173,121.567474,106.68785,145.28839,922.5566,8.518305,18.91679,2
104.08863,80.9672,6.8839655,3.205079,74.79962,883.9138,907.84485,129.11098,105.50272,145.38586,920.45856,8.632448,18.92733,2
104.05889,81.76608,6.818329,4.060521,74.66794,900.23035,924.14636,116.73111,106.00625,145.35359,928.7439,8.737393,18.621876,1
107.62816,89.70945,7.02632,3.1302323,74.949524,886.0702,910.34644,130.73753,102.56783,143.88405,927.39935,9.169248,18.83569,2
107.59355,91.81005,11.378429,3.816202,75.14974,919.1095,922.5445,123.90966,101.89134,145.07,926.2967,8.166816,18.963757,1
104.00332,80.35598,6.8440337,4.359671,74.689354,887.08435,909.4338,125.21366,104.090576,146.78036,932.6974,7.710071,18.97453,2
106.993904,83.759766,7.0446277,2.824592,74.83667,919.36206,906.803,124.430115,101.97143,143.24583,927.2329,9.03345,18.844185,1
103.970535,81.59267,7.023322,3.1458077,74.79299,919.36725,937.2879,111.11162,103.29115,145.25584,920.0951,8.62058,18.654541,2
104.571205,82.96212,7.6464,2.9559581,74.72069,919.40717,915.8683,109.52576,102.70615,142.76117,941.8658,8.387332,18.835442,2
104.130486,82.9143,6.8445945,3.499204,74.74053,890.1749,920.9071,116.56476,107.075005,143.20479,927.2785,8.952429,18.778137,1
104.13143,82.25586,6.977786,3.357153,74.77593,919.40344,908.109,114.32798,103.97943,144.88043,926.0941,8.927293,18.76012,2
103.97664,79.831,7.1892824,3.599424,74.72884,919.3947,956.1922,109.686066,102.05596,144.86029,922.8252,8.919569,18.67007,2
107.525215,89.46392,6.9249268,2.9816754,74.967804,919.3595,908.6763,131.33253,102.79116,144.03261,926.59204,9.219614,18.87246,2
104.31654,83.7252,6.996455,3.1334062,74.94927,883.99896,915.4648,129.8206,105.0091,146.43748,932.41614,8.616785,18.931135,2
104.25,80.261154,8.880584,2.9567535,74.69605,880.2091,909.0499,126.74592,104.92843,144.47339,930.2792,8.878569,18.750263,1
104.29424,82.36867,6.886976,3.3284228,74.728806,919.3733,912.3855,114.24692,103.848854,143.92078,938.39453,8.665114,18.773323,2
104.945015,84.247536,7.2452736,3.1964428,74.73156,919.09357,955.55597,107.56485,100.30818,143.57652,929.46045,8.599949,18.71297,2
104.24607,82.83395,6.952439,3.0960572,74.709435,919.1908,923.03925,109.59183,103.9256,143.79277,931.92773,8.490235,18.632717,1
104.29346,82.33592,6.94747,3.1571996,74.903725,919.3352,908.48883,121.49691,104.28616,145.71082,923.00073,8.853864,18.752174,2
105.07329,88.10873,7.06227,2.7009182,74.799484,877.3024,991.45184,127.66162,102.63312,146.80711,926.93494,8.332032,18.866405,2
104.19334,81.65449,7.0805397,2.9708786,74.76327,879.8525,915.81995,130.90508,104.844795,145.30383,926.18005,8.80955,18.762747,2
106.0509,81.08726,6.9148116,2.918589,74.855934,882.17267,906.48645,115.624245,105.423065,144.88196,926.6891,8.879372,18.796516,1
105.211334,89.03315,8.881732,3.1675038,74.95009,908.5792,903.139,114.14131,102.58798,145.53343,926.78076,8.703897,18.842987,2
104.56773,86.492966,6.8755107,3.0287812,74.847176,918.0379,898.6542,111.81008,103.191864,144.16595,926.6382,9.181115,18.742912,1
104.901375,82.90063,6.849412,2.8070025,74.59813,919.23065,910.3399,112.07015,102.60397,142.50122,956.39795,8.375742,18.887905,2
106.24805,84.11979,6.955139,2.7692115,75.04129,919.0316,914.89355,118.10969,103.92633,146.34747,924.79816,8.794585,18.7827,2
104.72409,84.86555,6.848204,3.519278,74.69086,876.99286,958.6726,135.0371,104.80781,145.16743,924.96765,8.794835,18.69761,1
104.31855,80.976265,6.975716,2.907302,74.637856,890.26953,906.29865,125.77643,103.124664,143.14294,948.7048,8.516166,18.954659,2
105.45601,89.04671,6.764549,2.9444864,75.0718,878.33936,908.01074,115.25789,106.647,146.41295,924.11084,8.2395735,18.900436,2
106.884224,81.476006,6.9894524,2.9956615,74.80888,918.4589,915.59155,118.625755,103.35905,144.74805,926.7335,9.135543,18.824722,1
105.87104,81.81154,10.905096,2.9760337,74.7727,898.39746,930.7369,127.34347,103.134186,142.64404,934.0366,8.973521,18.898895,1
106.03254,90.44441,8.510569,2.8571055,74.93788,881.66956,904.6929,111.06983,103.93278,145.48842,929.21027,8.8155365,18.676155,1
104.63681,84.92999,6.951989,3.2214084,74.668274,877.5298,964.52765,131.98276,104.46466,144.2604,924.92413,8.816118,18.791552,2
104.048416,80.78636,6.9137897,3.7578402,74.74067,892.28296,912.02045,118.1656,107.080025,143.72906,930.5282,8.625614,18.889885,2
104.05088,81.24844,6.9262705,3.0339613,74.725655,878.5103,903.55774,127.215,105.27556,144.63086,922.916,8.633007,18.808443,1
104.126366,80.91212,7.018645,2.9894547,74.68478,880.6774,899.21704,127.58071,102.99083,144.4727,932.07666,8.792522,18.932842,1
105.57886,87.13052,6.9132285,3.9324183,74.69975,877.9864,929.95734,144.97185,104.82997,145.2816,925.9891,9.27923,18.785006,1
104.15895,81.33242,8.935859,2.6676567,74.74991,912.716,903.8698,115.61282,103.42717,144.7174,926.6117,8.669216,18.651361,1
105.04691,87.90017,6.9844594,2.5751173,74.784294,878.83075,901.9185,118.33866,103.7319,145.1949,926.7108,8.915042,18.446302,1
104.146935,82.78051,6.971578,3.0489805,74.852325,878.7973,935.92865,119.59709,105.32191,145.70972,922.87854,8.397699,18.719746,2
105.49727,82.948875,6.915914,2.9243364,74.78279,919.383,917.088,113.94702,102.64895,144.58307,924.43616,9.081653,18.682434,1
106.05575,81.95564,6.87324,2.7807682,74.85917,918.56696,906.1638,115.58075,103.30388,145.16716,925.05054,8.891546,18.71666,1
106.37346,83.11323,7.0974593,3.22183,75.149635,919.3998,920.87976,125.06161,103.76457,146.25053,920.0946,9.231463,18.942858,2
104.79289,83.66543,7.043823,3.0763977,75.293045,916.96796,914.6976,116.64047,103.92416,146.72644,931.12695,8.379374,18.76884,2
104.00022,81.806046,6.899039,3.5888329,74.75027,875.735,944.459,116.63045,106.442535,143.6381,924.21765,8.714671,18.768389,2
104.21609,81.887985,6.8731484,3.5361328,74.68861,880.05566,898.7249,134.99875,103.03288,145.5167,926.2411,8.672469,18.908047,1
104.068565,81.392944,6.968122,3.6335642,74.8049,917.99884,909.71075,116.50473,103.1458,145.06941,929.7667,8.535681,18.887964,2
104.06381,80.948715,6.8392477,3.7753458,74.78142,904.6023,905.2264,115.64379,107.22284,144.9437,921.8568,8.847927,18.821049,1
103.96322,81.04736,6.9348507,4.073203,74.63566,909.0461,936.023,114.96123,106.11284,144.66158,932.907,8.491346,18.654686,1
105.95562,80.82826,6.981799,2.6736126,74.832756,881.9417,907.03534,119.24339,103.731804,145.29288,926.4724,9.048513,18.828506,1
104.27926,81.64998,6.7089667,3.7153277,75.06134,887.68445,903.62146,124.771385,103.001144,147.22023,923.01184,7.898071,18.973154,2
